dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
Dumas,n60w100.003,70,gap_prune,2.583,0,2,105781,1203844,50911,173397,0,1,924665,1973084
Dumas,n60w100.003,70,fastdom,2.214,0,2,110750,3314881,55302,188031,0,1,3016099,0
Dumas,n60w100.003,70,default,3.305,0,2,110750,3314881,55302,188031,0,1,3016099,0
Dumas,n100w40.002,70,combine,0.03593,0,1,7652,51722,3468,10784,0,1,33286,420561
Dumas,n100w40.002,70,gap_prune,0.03674,0,1,7652,51722,3468,10784,0,1,33286,420561
Dumas,n100w40.002,70,fastdom,0.231,0,1,9389,583275,5011,14563,0,1,559323,0
Dumas,n100w40.002,70,default,0.2307,0,1,9389,583275,5011,14563,0,1,559323,0
Dumas,n200w40.001,70,combine,0.3975,0,1,48331,460676,6228,66509,0,1,345836,6268309
Dumas,n200w40.001,70,gap_prune,0.4331,0,1,48331,460676,6228,66509,0,1,345836,6268309
Dumas,n200w40.001,70,fastdom,2.86,0,1,55749,7668282,7505,84115,0,1,7528418,0
Dumas,n200w40.001,70,default,2.984,0,1,55749,7668282,7505,84115,0,1,7528418,0
Dumas,n40w100.004,70,combine,0.01043,0,1,3057,21698,606,3529,0,1,15112,33932
Dumas,n40w100.004,70,gap_prune,0.01041,0,1,3057,21698,606,3529,0,1,15112,33932
Dumas,n40w100.004,70,fastdom,0.01958,0,1,3726,66538,861,4974,0,1,57838,0
Dumas,n40w100.004,70,default,0.01917,0,1,3726,66538,861,4974,0,1,57838,0
Dumas,n150w20.005,70,combine,0.008091,0,1,1460,7796,297,1171,0,1,5165,109979
Dumas,n150w20.005,70,gap_prune,0.004776,0,1,1460,7796,297,1171,0,1,5165,109979
Dumas,n150w20.005,70,fastdom,0.05187,0,1,1750,139128,494,1690,0,1,135688,0
Dumas,n150w20.005,70,default,0.05362,0,1,1750,139128,494,1690,0,1,135688,0
Dumas,n60w60.001,70,combine,0.0223,0,1,5411,35016,1414,7507,0,1,22098,162711
Dumas,n60w60.001,70,gap_prune,0.0198,0,1,5411,35016,1414,7507,0,1,22098,162711
Dumas,n60w60.001,70,fastdom,0.06506,0,1,5700,209482,1559,8358,0,1,195424,0
Dumas,n60w60.001,70,default,0.06592,0,1,5700,209482,1559,8358,0,1,195424,0
Dumas,n40w40.001,70,combine,0.0003028,0,1,211,903,37,111,0,1,581,4669
Dumas,n40w40.001,70,gap_prune,0.0002855,0,1,211,903,37,111,0,1,581,4669
Dumas,n40w40.001,70,fastdom,0.001362,0,1,224,5834,42,128,0,1,5482,0
Dumas,n40w40.001,70,default,0.002119,0,1,224,5834,42,128,0,1,5482,0
Dumas,n40w60.003,70,combine,0.002842,0,2,927,6974,279,831,0,1,5215,16569
Dumas,n40w60.003,70,gap_prune,0.002315,0,2,927,6974,279,831,0,1,5215,16569
Dumas,n40w60.003,70,fastdom,0.008181,0,2,998,25534,288,908,0,1,23627,0
Dumas,n40w60.003,70,default,0.009027,0,2,998,25534,288,908,0,1,23627,0
Dumas,n20w40.003,70,combine,8.828e-05,0,2,77,269,20,28,0,1,163,642
Dumas,n20w40.003,70,gap_prune,8.402e-05,0,2,77,269,20,28,0,1,163,642
Dumas,n20w40.003,70,fastdom,0.0001677,0,2,84,953,20,36,0,1,832,0
Dumas,n20w40.003,70,default,0.0002334,0,2,84,953,20,36,0,1,832,0
Dumas,n200w40.003,70,combine,0.4454,0,1,51645,496491,12933,76549,0,1,368297,6640329
Dumas,n200w40.003,70,gap_prune,0.4913,0,1,51645,496491,12933,76549,0,1,368297,6640329
Dumas,n200w40.003,70,fastdom,3.103,0,1,59874,8311308,17135,98602,0,1,8152832,0
Dumas,n200w40.003,70,default,3.282,0,1,59874,8311308,17135,98602,0,1,8152832,0
Dumas,n40w80.002,70,combine,0.0747,0,3,13106,127935,3665,14486,0,1,100341,252237
Dumas,n40w80.002,70,gap_prune,0.08289,0,3,13106,127935,3665,14486,0,1,100341,252237
Dumas,n40w80.002,70,fastdom,0.167,0,3,14602,424593,4597,16449,0,1,393540,0
Dumas,n40w80.002,70,default,0.1672,0,3,14602,424593,4597,16449,0,1,393540,0
Dumas,n60w80.001,70,combine,0.1215,0,2,21631,165002,7078,34043,1,1,109326,533013
Dumas,n60w80.001,70,gap_prune,0.1419,0,2,21631,165002,7078,34043,1,1,109326,533013
Dumas,n60w80.001,70,fastdom,0.3069,0,2,23887,784095,8760,40782,1,1,719424,0
Dumas,n60w80.001,70,default,0.3388,0,2,23887,784095,8760,40782,1,1,719424,0
Dumas,n60w100.002,70,combine,0.2944,0,2,42127,399074,7708,66230,0,1,290716,1010647
Dumas,n60w100.002,70,gap_prune,0.3685,0,2,42127,399074,7708,66230,0,1,290716,1010647
Dumas,n60w100.002,70,fastdom,0.7174,0,2,48628,1688584,11312,79557,0,1,1560398,0
Dumas,n60w100.002,70,default,0.7915,0,2,48628,1688584,11312,79557,0,1,1560398,0
Dumas,n20w40.005,70,combine,0.0001011,0,2,66,224,14,29,0,1,128,407
Dumas,n20w40.005,70,gap_prune,9.298e-05,0,2,66,224,14,29,0,1,128,407
Dumas,n20w40.005,70,fastdom,0.0001456,0,2,78,745,20,39,0,1,627,0
Dumas,n20w40.005,70,default,0.0001923,0,2,78,745,20,39,0,1,627,0
Dumas,n60w80.003,70,combine,0.1091,0,1,18153,189317,9121,23745,0,1,147419,611657
Dumas,n60w80.003,70,gap_prune,0.1218,0,1,18153,189317,9121,23745,0,1,147419,611657
Dumas,n60w80.003,70,fastdom,0.3049,0,1,20076,894157,10610,29477,0,1,844604,0
Dumas,n60w80.003,70,default,0.3182,0,1,20076,894157,10610,29477,0,1,844604,0
Dumas,n100w40.003,70,combine,0.01682,0,1,4302,32718,1109,4454,0,1,23962,219065
Dumas,n100w40.003,70,gap_prune,0.01646,0,1,4302,32718,1109,4454,0,1,23962,219065
Dumas,n100w40.003,70,fastdom,0.1012,0,1,4726,276991,1156,5284,0,1,266981,0
Dumas,n100w40.003,70,default,0.1035,0,1,4726,276991,1156,5284,0,1,266981,0
Dumas,n80w40.005,70,combine,0.009297,0,2,3024,19418,917,3760,0,1,12633,127304
Dumas,n80w40.005,70,gap_prune,0.009874,0,2,3024,19418,917,3760,0,1,12633,127304
Dumas,n80w40.005,70,fastdom,0.05423,0,2,3382,163000,1084,4497,0,1,155120,0
Dumas,n80w40.005,70,default,0.05416,0,2,3382,163000,1084,4497,0,1,155120,0
Dumas,n150w40.005,70,combine,0.5418,0,1,52620,494958,12919,78041,0,1,364297,4696885
Dumas,n150w40.005,70,gap_prune,0.5953,0,1,52620,494958,12919,78041,0,1,364297,4696885
Dumas,n150w40.005,70,fastdom,2.335,0,1,58400,5761962,13992,91573,0,1,5611989,0
Dumas,n150w40.005,70,default,2.49,0,1,58400,5761962,13992,91573,0,1,5611989,0
Dumas,n80w80.004,70,combine,3.048,0,2,173050,1891778,35376,315164,0,1,1403563,8224938
Dumas,n80w80.004,70,gap_prune,5.216,0,2,173050,1891778,35376,315164,0,1,1403563,8224938
Dumas,n80w80.004,70,fastdom,6.694,0,2,191409,10990897,53569,402762,0,1,10396725,0
Dumas,n80w80.004,70,default,8.961,0,2,191409,10990897,53569,402762,0,1,10396725,0
Dumas,n40w100.001,70,combine,0.3434,0,2,37349,302172,21058,71714,1,1,193107,373209
Dumas,n40w100.001,70,gap_prune,0.54,0,2,37349,302172,21058,71714,1,1,193107,373209
Dumas,n40w100.001,70,fastdom,0.4908,0,2,39719,719423,26117,83291,1,1,596411,0
Dumas,n40w100.001,70,default,0.7333,0,2,39719,719423,26117,83291,1,1,596411,0
Dumas,n40w100.003,70,combine,0.05405,0,2,10662,88144,3578,15576,0,1,61905,124427
Dumas,n40w100.003,70,gap_prune,0.06009,0,2,10662,88144,3578,15576,0,1,61905,124427
Dumas,n40w100.003,70,fastdom,0.08327,0,2,11396,228061,3865,18249,0,1,198415,0
Dumas,n40w100.003,70,default,0.09003,0,2,11396,228061,3865,18249,0,1,198415,0
Dumas,n150w40.003,70,combine,0.1915,0,1,26874,257373,9457,46735,0,1,183764,2367796
Dumas,n150w40.003,70,gap_prune,0.1988,0,1,26874,257373,9457,46735,0,1,183764,2367796
Dumas,n150w40.003,70,fastdom,1.113,0,1,31541,2994758,10097,60414,0,1,2902803,0
Dumas,n150w40.003,70,default,1.157,0,1,31541,2994758,10097,60414,0,1,2902803,0
Dumas,n20w60.003,70,combine,0.0001605,0,1,91,376,26,52,0,1,233,689
Dumas,n20w60.003,70,gap_prune,0.0001467,0,1,91,376,26,52,0,1,233,689
Dumas,n20w60.003,70,fastdom,0.0004595,0,1,93,1086,26,54,0,1,939,0
Dumas,n20w60.003,70,default,0.0004277,0,1,93,1086,26,54,0,1,939,0
Dumas,n100w60.001,70,combine,0.4628,0,2,52605,558812,8455,84278,0,1,421928,2398236
Dumas,n100w60.001,70,gap_prune,0.5266,0,2,52605,558812,8455,84278,0,1,421928,2398236
Dumas,n100w60.001,70,fastdom,1.491,0,2,66141,3922102,17640,124754,0,1,3731206,0
Dumas,n100w60.001,70,default,1.627,0,2,66141,3922102,17640,124754,0,1,3731206,0
Dumas,n20w100.002,70,combine,0.00438,0,1,1314,9067,831,2134,0,1,5619,8182
Dumas,n20w100.002,70,gap_prune,0.004726,0,1,1314,9067,831,2134,0,1,5619,8182
Dumas,n20w100.002,70,fastdom,0.008895,0,1,1442,18600,1140,2634,2,1,14522,0
Dumas,n20w100.002,70,default,0.007274,0,1,1442,18600,1140,2634,2,1,14522,0
Dumas,n80w80.003,70,combine,0.7672,0,1,79717,916738,37933,129745,1,1,707275,3337993
Dumas,n80w80.003,70,gap_prune,1.207,0,1,79717,916738,37933,129745,1,1,707275,3337993
Dumas,n80w80.003,70,fastdom,2.071,0,1,83732,4464647,39465,140944,1,1,4239970,0
Dumas,n80w80.003,70,default,2.584,0,1,83732,4464647,39465,140944,1,1,4239970,0
Dumas,n100w20.002,70,combine,0.001833,0,1,670,3137,72,465,0,0,2003,34734
Dumas,n100w20.002,70,gap_prune,0.001779,0,1,670,3137,72,465,0,0,2003,34734
Dumas,n100w20.002,70,fastdom,0.01528,0,1,824,48358,101,692,0,1,46842,0
Dumas,n100w20.002,70,default,0.01527,0,1,824,48358,101,692,0,1,46842,0
Dumas,n60w40.003,70,combine,0.00482,0,1,1744,9669,540,2183,0,1,5742,32085
Dumas,n60w40.003,70,gap_prune,0.004553,0,1,1744,9669,540,2183,0,1,5742,32085
Dumas,n60w40.003,70,fastdom,0.01483,0,1,1948,46004,634,2640,0,1,41416,0
Dumas,n60w40.003,70,default,0.02046,0,1,1948,46004,634,2640,0,1,41416,0
Dumas,n40w60.001,70,combine,0.002421,0,1,696,4071,107,541,0,1,2834,11866
Dumas,n40w60.001,70,gap_prune,0.001592,0,1,696,4071,107,541,0,1,2834,11866
Dumas,n40w60.001,70,fastdom,0.004735,0,1,768,17429,119,693,0,1,15968,0
Dumas,n40w60.001,70,default,0.00513,0,1,768,17429,119,693,0,1,15968,0
Dumas,n80w80.005,70,combine,0.1109,0,2,20388,200751,3579,32794,1,1,147567,634808
Dumas,n80w80.005,70,gap_prune,0.1216,0,2,20388,200751,3579,32794,1,1,147567,634808
Dumas,n80w80.005,70,fastdom,0.2901,0,2,21977,867151,5010,38141,1,1,807031,0
Dumas,n80w80.005,70,default,0.3032,0,2,21977,867151,5010,38141,1,1,807031,0
Dumas,n200w40.005,70,combine,0.3868,0,1,47699,478974,7701,73309,0,1,357966,5783974
Dumas,n200w40.005,70,gap_prune,0.4194,0,1,47699,478974,7701,73309,0,1,357966,5783974
Dumas,n200w40.005,70,fastdom,2.638,0,1,53725,7020902,8031,87551,0,1,6879626,0
Dumas,n200w40.005,70,default,2.77,0,1,53725,7020902,8031,87551,0,1,6879626,0
Dumas,n20w60.004,70,combine,0.001718,0,1,571,2812,177,661,0,1,1580,3380
Dumas,n20w60.004,70,gap_prune,0.0009536,0,1,571,2812,177,661,0,1,1580,3380
Dumas,n20w60.004,70,fastdom,0.001712,0,1,606,6609,221,784,0,1,5219,0
Dumas,n20w60.004,70,default,0.001837,0,1,606,6609,221,784,0,1,5219,0
Dumas,n60w40.005,70,combine,0.001651,0,3,688,3358,133,490,0,1,2178,18696
Dumas,n60w40.005,70,gap_prune,0.001529,0,3,688,3358,133,490,0,1,2178,18696
Dumas,n60w40.005,70,fastdom,0.007406,0,3,760,23354,173,619,0,1,21973,0
Dumas,n60w40.005,70,default,0.008475,0,3,760,23354,173,619,0,1,21973,0
Dumas,n60w40.002,70,combine,0.003884,0,1,1215,8320,337,1169,0,1,5936,43584
Dumas,n60w40.002,70,gap_prune,0.003914,0,1,1215,8320,337,1169,0,1,5936,43584
Dumas,n60w40.002,70,fastdom,0.016,0,1,1287,53775,340,1367,0,1,51121,0
Dumas,n60w40.002,70,default,0.01609,0,1,1287,53775,340,1367,0,1,51121,0
Dumas,n20w60.001,70,combine,0.0005543,0,1,278,1574,150,173,0,1,1123,2583
Dumas,n20w60.001,70,gap_prune,0.0008053,0,1,278,1574,150,173,0,1,1123,2583
Dumas,n20w60.001,70,fastdom,0.001482,0,1,299,4418,155,189,0,1,3930,0
Dumas,n20w60.001,70,default,0.00114,0,1,299,4418,155,189,0,1,3930,0
Dumas,n100w20.003,70,combine,0.001087,0,1,506,2200,61,359,0,1,1335,27772
Dumas,n100w20.003,70,gap_prune,0.001023,0,1,506,2200,61,359,0,1,1335,27772
Dumas,n100w20.003,70,fastdom,0.01008,0,1,593,35448,69,482,0,1,34373,0
Dumas,n100w20.003,70,default,0.01076,0,1,593,35448,69,482,0,1,34373,0
Dumas,n60w100.001,70,combine,0.5052,0,1,63908,716050,16345,99816,0,1,552326,1539202
Dumas,n60w100.001,70,gap_prune,0.7426,0,1,63908,716050,16345,99816,0,1,552326,1539202
Dumas,n60w100.001,70,fastdom,1.076,0,1,66619,2353223,18434,109113,0,1,2177491,0
Dumas,n60w100.001,70,default,1.336,0,1,66619,2353223,18434,109113,0,1,2177491,0
Dumas,n100w60.004,70,combine,0.5654,0,1,60318,742928,11922,84772,0,1,597838,3299250
Dumas,n100w60.004,70,gap_prune,0.6601,0,1,60318,742928,11922,84772,0,1,597838,3299250
Dumas,n100w60.004,70,fastdom,1.47,0,1,62879,4185485,12012,93536,0,1,4029070,0
Dumas,n100w60.004,70,default,1.589,0,1,62879,4185485,12012,93536,0,1,4029070,0
Dumas,n60w100.005,70,combine,1.909,0,2,123975,1377958,32169,200995,0,1,1052987,3242418
Dumas,n60w100.005,70,gap_prune,2.783,0,2,123975,1377958,32169,200995,0,1,1052987,3242418
Dumas,n60w100.005,70,fastdom,3.239,0,2,131134,4854075,38376,229512,0,1,4493428,0
Dumas,n60w100.005,70,default,4.193,0,2,131134,4854075,38376,229512,0,1,4493428,0
Dumas,n60w100.004,70,combine,2.026,0,4,115248,1126342,50933,227109,0,1,783982,1929055
Dumas,n60w100.004,70,gap_prune,3.358,0,4,115248,1126342,50933,227109,0,1,783982,1929055
Dumas,n60w100.004,70,fastdom,4.044,0,4,147937,3892728,70979,314732,0,1,3430056,0
Dumas,n60w100.004,70,default,6.296,0,4,147937,3892728,70979,314732,0,1,3430056,0
Dumas,n20w100.003,70,combine,0.002034,0,1,564,3331,195,671,0,1,2096,4227
Dumas,n20w100.003,70,gap_prune,0.002041,0,1,564,3331,195,671,0,1,2096,4227
Dumas,n20w100.003,70,fastdom,0.003322,0,1,555,7531,260,744,0,1,6232,0
Dumas,n20w100.003,70,default,0.003675,0,1,555,7531,260,744,0,1,6232,0
Dumas,n100w40.005,70,combine,0.01612,0,1,4300,27911,635,5148,0,1,18463,189043
Dumas,n100w40.005,70,gap_prune,0.01557,0,1,4300,27911,635,5148,0,1,18463,189043
Dumas,n100w40.005,70,fastdom,0.0745,0,1,5136,257417,1018,6948,0,1,245333,0
Dumas,n100w40.005,70,default,0.09002,0,1,5136,257417,1018,6948,0,1,245333,0
Dumas,n100w60.002,70,combine,0.1332,0,1,23310,235756,6216,34079,0,1,178367,972006
Dumas,n100w60.002,70,gap_prune,0.1459,0,1,23310,235756,6216,34079,0,1,178367,972006
Dumas,n100w60.002,70,fastdom,0.5,0,1,25057,1303887,6885,38575,0,1,1240255,0
Dumas,n100w60.002,70,default,0.5204,0,1,25057,1303887,6885,38575,0,1,1240255,0
Dumas,n200w20.002,70,combine,0.01056,0,1,2519,14660,224,2153,0,1,9988,230874
Dumas,n200w20.002,70,gap_prune,0.01025,0,1,2519,14660,224,2153,0,1,9988,230874
Dumas,n200w20.002,70,fastdom,0.1235,0,1,3332,330926,337,3748,0,1,323846,0
Dumas,n200w20.002,70,default,0.1258,0,1,3332,330926,337,3748,0,1,323846,0
Dumas,n80w40.001,80,combine,0.01171,0,1,2540,13837,640,2997,0,1,8300,99014
Dumas,n80w40.001,80,gap_prune,0.007891,0,1,2540,13837,640,2997,0,1,8300,99014
Dumas,n80w40.001,80,fastdom,0.03653,0,1,2896,129547,689,3712,0,1,122939,0
Dumas,n80w40.001,80,default,0.03635,0,1,2896,129547,689,3712,0,1,122939,0
Dumas,n60w60.003,80,combine,0.05515,0,1,10610,103605,2149,10370,0,1,82625,201108
Dumas,n60w60.003,80,gap_prune,0.05505,0,1,10610,103605,2149,10370,0,1,82625,201108
Dumas,n60w60.003,80,fastdom,0.1234,0,1,11154,321316,2890,11983,0,1,298179,0
Dumas,n60w60.003,80,default,0.1215,0,1,11154,321316,2890,11983,0,1,298179,0
Dumas,n150w40.001,80,combine,0.4225,0,1,46489,453446,13506,69464,0,1,337493,4465723
Dumas,n150w40.001,80,gap_prune,0.5545,0,1,46489,453446,13506,69464,0,1,337493,4465723
Dumas,n150w40.001,80,fastdom,2.162,0,1,50825,5390741,16135,81963,0,1,5257953,0
Dumas,n150w40.001,80,default,2.344,0,1,50825,5390741,16135,81963,0,1,5257953,0
Dumas,n40w60.004,80,combine,0.04986,0,1,9119,74651,4317,16558,0,1,48974,208758
Dumas,n40w60.004,80,gap_prune,0.05436,0,1,9119,74651,4317,16558,0,1,48974,208758
Dumas,n40w60.004,80,fastdom,0.1312,0,1,10847,336805,5741,22060,0,1,303898,0
Dumas,n40w60.004,80,default,0.1352,0,1,10847,336805,5741,22060,0,1,303898,0
Dumas,n40w20.005,80,combine,0.0001197,0,1,90,351,17,27,0,1,234,1562
Dumas,n40w20.005,80,gap_prune,0.0001141,0,1,90,351,17,27,0,1,234,1562
Dumas,n40w20.005,80,fastdom,0.0006864,0,1,98,2125,17,29,0,1,1998,0
Dumas,n40w20.005,80,default,0.0006451,0,1,98,2125,17,29,0,1,1998,0
Dumas,n80w20.005,80,combine,0.000694,0,1,293,1283,45,143,0,1,847,9320
Dumas,n80w20.005,80,gap_prune,0.0005976,0,1,293,1283,45,143,0,1,847,9320
Dumas,n80w20.005,80,fastdom,0.005411,0,1,314,11489,51,177,0,1,10998,0
Dumas,n80w20.005,80,default,0.003915,0,1,314,11489,51,177,0,1,10998,0
Dumas,n150w60.002,80,combine,3.055,0,2,179290,2225669,38707,283996,0,1,1762382,14133638
Dumas,n150w60.002,80,gap_prune,3.757,0,2,179290,2225669,38707,283996,0,1,1762382,14133638
Dumas,n150w60.002,80,fastdom,9.495,0,2,201664,18079474,45147,338676,0,1,17539133,0
Dumas,n150w60.002,80,default,10.5,0,2,201664,18079474,45147,338676,0,1,17539133,0
Dumas,n40w80.004,80,combine,0.006863,0,1,2181,15412,504,1930,1,1,11300,42534
Dumas,n40w80.004,80,gap_prune,0.01013,0,1,2181,15412,504,1930,1,1,11300,42534
Dumas,n40w80.004,80,fastdom,0.01762,0,1,2358,61919,569,2164,2,1,57395,0
Dumas,n40w80.004,80,default,0.01764,0,1,2358,61919,569,2164,2,1,57395,0
Dumas,n80w80.001,80,combine,0.2187,0,1,30588,327291,8429,40282,0,1,256421,1381578
Dumas,n80w80.001,80,gap_prune,0.2493,0,1,30588,327291,8429,40282,0,1,256421,1381578
Dumas,n80w80.001,80,fastdom,0.6349,0,1,32810,1827341,8894,44609,1,1,1749921,0
Dumas,n80w80.001,80,default,0.6603,0,1,32810,1827341,8894,44609,1,1,1749921,0
Dumas,n150w60.004,80,combine,3.974,0,1,172462,1762172,63434,377839,0,1,1211871,10903385
Dumas,n150w60.004,80,gap_prune,5.844,0,1,172462,1762172,63434,377839,0,1,1211871,10903385
Dumas,n150w60.004,80,fastdom,9.806,0,1,206348,15079430,92214,498907,0,1,14374175,0
Dumas,n150w60.004,80,default,12.21,0,1,206348,15079430,92214,498907,0,1,14374175,0
Dumas,n80w60.003,80,combine,0.1052,0,1,18054,135228,7602,34210,0,1,82964,625750
Dumas,n80w60.003,80,gap_prune,0.1316,0,1,18054,135228,7602,34210,0,1,82964,625750
Dumas,n80w60.003,80,fastdom,0.3112,0,1,20344,853605,9728,42081,0,1,791180,0
Dumas,n80w60.003,80,default,0.3423,0,1,20344,853605,9728,42081,0,1,791180,0
Dumas,n20w20.001,80,combine,4.442e-05,0,1,29,96,7,6,0,1,61,251
Dumas,n20w20.001,80,gap_prune,4.176e-05,0,1,29,96,7,6,0,1,61,251
Dumas,n20w20.001,80,fastdom,8.466e-05,0,1,29,347,7,6,0,1,312,0
Dumas,n20w20.001,80,default,8.456e-05,0,1,29,347,7,6,0,1,312,0
Dumas,n200w20.001,80,combine,0.01595,0,1,3271,20982,318,3276,0,1,14435,339545
Dumas,n200w20.001,80,gap_prune,0.01539,0,1,3271,20982,318,3276,0,1,14435,339545
Dumas,n200w20.001,80,fastdom,0.1568,0,1,4129,468338,558,4924,0,1,459285,0
Dumas,n200w20.001,80,default,0.1675,0,1,4129,468338,558,4924,0,1,459285,0
Dumas,n80w40.004,80,combine,0.00427,0,1,1341,9059,138,984,0,1,6734,56441
Dumas,n80w40.004,80,gap_prune,0.004134,0,1,1341,9059,138,984,0,1,6734,56441
Dumas,n80w40.004,80,fastdom,0.02535,0,1,1654,74258,176,1465,0,1,71139,0
Dumas,n80w40.004,80,default,0.02502,0,1,1654,74258,176,1465,0,1,71139,0
Dumas,n40w20.003,80,combine,0.0001684,0,1,93,344,10,33,0,1,218,1620
Dumas,n40w20.003,80,gap_prune,0.0001636,0,1,93,344,10,33,0,1,218,1620
Dumas,n40w20.003,80,fastdom,0.000624,0,1,98,2080,12,39,0,1,1943,0
Dumas,n40w20.003,80,default,0.0006681,0,1,98,2080,12,39,0,1,1943,0
Dumas,n200w40.004,80,combine,2.432,0,1,123059,1403678,34126,220552,0,1,1060067,16585454
Dumas,n200w40.004,80,gap_prune,2.845,0,1,123059,1403678,34126,220552,0,1,1060067,16585454
Dumas,n200w40.004,80,fastdom,10.66,0,1,143630,21170171,44198,267643,0,1,20758898,0
Dumas,n200w40.004,80,default,11.56,0,1,143630,21170171,44198,267643,0,1,20758898,0
Dumas,n40w20.002,80,combine,0.0001792,0,1,103,383,10,41,0,1,239,2022
Dumas,n40w20.002,80,gap_prune,0.0001764,0,1,103,383,10,41,0,1,239,2022
Dumas,n40w20.002,80,fastdom,0.0007596,0,1,112,2627,14,52,0,1,2463,0
Dumas,n40w20.002,80,default,0.0007418,0,1,112,2627,14,52,0,1,2463,0
Dumas,n20w80.003,80,combine,0.0009033,0,2,360,1980,155,295,0,1,1324,2203
Dumas,n20w80.003,80,gap_prune,0.0009702,0,2,360,1980,155,295,0,1,1324,2203
Dumas,n20w80.003,80,fastdom,0.001917,0,2,413,4866,185,370,0,1,4082,0
Dumas,n20w80.003,80,default,0.001408,0,2,413,4866,185,370,0,1,4082,0
Dumas,n100w20.005,80,combine,0.001939,0,1,730,3439,137,515,0,1,2194,40123
Dumas,n100w20.005,80,gap_prune,0.001884,0,1,730,3439,137,515,0,1,2194,40123
Dumas,n100w20.005,80,fastdom,0.0153,0,1,821,48841,160,630,0,1,47390,0
Dumas,n100w20.005,80,default,0.01518,0,1,821,48841,160,630,0,1,47390,0
Dumas,n60w20.005,80,combine,0.0003286,0,1,162,624,19,64,0,1,398,5804
Dumas,n60w20.005,80,gap_prune,0.000325,0,1,162,624,19,64,0,1,398,5804
Dumas,n60w20.005,80,fastdom,0.001487,0,1,171,6607,18,76,0,1,6360,0
Dumas,n60w20.005,80,default,0.001486,0,1,171,6607,18,76,0,1,6360,0
Dumas,n40w40.003,80,combine,0.0002374,0,1,160,751,23,74,0,1,517,2633
Dumas,n40w40.003,80,gap_prune,0.0003175,0,1,160,751,23,74,0,1,517,2633
Dumas,n40w40.003,80,fastdom,0.001571,0,1,182,4017,31,112,0,1,3723,0
Dumas,n40w40.003,80,default,0.001203,0,1,182,4017,31,112,0,1,3723,0
Dumas,n20w40.004,80,combine,8.639e-05,0,1,74,285,19,29,0,1,182,570
Dumas,n20w40.004,80,gap_prune,0.0001123,0,1,74,285,19,29,0,1,182,570
Dumas,n20w40.004,80,fastdom,0.0002913,0,1,94,1047,30,52,0,1,901,0
Dumas,n20w40.004,80,default,0.0004525,0,1,94,1047,30,52,0,1,901,0
Dumas,n200w40.002,80,combine,0.7276,0,1,85518,793198,10554,112155,0,1,595525,8279108
Dumas,n200w40.002,80,gap_prune,0.8445,0,1,85518,793198,10554,112155,0,1,595525,8279108
Dumas,n200w40.002,80,fastdom,4.577,0,1,101559,10931201,12820,147345,0,1,10682297,0
Dumas,n200w40.002,80,default,4.89,0,1,101559,10931201,12820,147345,0,1,10682297,0
Dumas,n150w20.004,80,combine,0.00347,0,1,1083,5487,96,775,0,1,3629,99633
Dumas,n150w20.004,80,gap_prune,0.003355,0,1,1083,5487,96,775,0,1,3629,99633
Dumas,n150w20.004,80,fastdom,0.05324,0,1,1386,141082,220,1334,0,1,138362,0
Dumas,n150w20.004,80,default,0.05487,0,1,1386,141082,220,1334,0,1,138362,0
Dumas,n20w20.002,80,combine,2.981e-05,0,1,27,89,3,2,0,1,60,216
Dumas,n20w20.002,80,gap_prune,3.704e-05,0,1,27,89,3,2,0,1,60,216
Dumas,n20w20.002,80,fastdom,7.874e-05,0,1,28,320,3,2,0,1,290,0
Dumas,n20w20.002,80,default,7.643e-05,0,1,28,320,3,2,0,1,290,0
Dumas,n20w100.001,80,combine,0.006814,0,2,2207,13232,1098,2918,0,1,8106,15415
Dumas,n20w100.001,80,gap_prune,0.01062,0,2,2207,13232,1098,2918,0,1,8106,15415
Dumas,n20w100.001,80,fastdom,0.0111,0,2,2433,31882,1311,3388,0,1,26060,0
Dumas,n20w100.001,80,default,0.01161,0,2,2433,31882,1311,3388,0,1,26060,0
Dumas,n200w20.005,80,combine,0.01548,0,2,3109,19604,936,3492,0,1,13002,358846
Dumas,n200w20.005,80,gap_prune,0.01557,0,2,3109,19604,936,3492,0,1,13002,358846
Dumas,n200w20.005,80,fastdom,0.1515,0,2,3646,445609,1043,4349,0,1,437613,0
Dumas,n200w20.005,80,default,0.1546,0,2,3646,445609,1043,4349,0,1,437613,0
Dumas,n150w20.003,80,combine,0.006078,0,1,1843,9773,340,1660,0,1,6270,160280
Dumas,n150w20.003,80,gap_prune,0.005947,0,1,1843,9773,340,1660,0,1,6270,160280
Dumas,n150w20.003,80,fastdom,0.07003,0,1,2295,213651,483,2488,0,1,208868,0
Dumas,n150w20.003,80,default,0.07895,0,1,2295,213651,483,2488,0,1,208868,0
Dumas,n40w80.005,80,combine,0.02443,0,1,5879,51898,1994,6419,1,1,39599,116926
Dumas,n40w80.005,80,gap_prune,0.02654,0,1,5879,51898,1994,6419,1,1,39599,116926
Dumas,n40w80.005,80,fastdom,0.06691,0,1,7329,199057,2285,10073,1,1,181654,0
Dumas,n40w80.005,80,default,0.06428,0,1,7329,199057,2285,10073,1,1,181654,0
Dumas,n150w60.005,80,combine,1.931,0,1,119634,1299556,37725,178770,0,1,1001152,10231514
