dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
Dumas,n100w40.005,50,makespan-order,0.02411,0,1,3933,25311,562,4865,0,1,16513,180113
Dumas,n100w40.005,50,makespan-order-mst,1.249,0,1,4016,26018,695,5052,0,1,16950,181297
Dumas,n20w60.002,50,combine,0.0001708,0,2,81,319,23,50,0,1,187,589
Dumas,n20w60.002,50,makespan-order,0.0001486,0,2,82,321,19,53,0,1,185,603
Dumas,n20w60.002,50,makespan-order-mst,0.001233,0,2,85,329,19,53,0,1,190,625
Dumas,n40w40.004,50,combine,0.0006875,0,1,260,1227,33,136,0,1,831,4501
Dumas,n40w40.004,50,makespan-order,0.0007718,0,1,269,1260,40,137,0,1,854,4534
Dumas,n40w40.004,50,makespan-order-mst,0.01094,0,1,238,1108,32,124,0,1,746,4159
Dumas,n200w20.004,50,combine,0.01855,0,1,2704,14880,173,2538,0,1,9638,311546
Dumas,n200w20.004,50,makespan-order,0.02063,0,1,2746,15162,235,2531,0,1,9885,315621
Dumas,n200w20.004,50,makespan-order-mst,2.745,0,1,2595,14294,195,2371,0,1,9328,291642
Dumas,n20w100.003,50,combine,0.001308,0,1,439,2717,156,541,0,1,1737,3472
Dumas,n20w100.003,50,makespan-order,0.001405,0,1,483,2976,170,597,0,1,1896,3797
Dumas,n20w100.003,50,makespan-order-mst,0.008931,0,1,376,2303,131,432,0,1,1495,2960
Dumas,n150w40.001,50,combine,0.3886,0,1,28162,271116,6427,43699,0,1,199255,2749071
Dumas,n150w40.001,50,makespan-order,0.3762,0,1,27930,268130,5813,43089,0,1,197111,2712308
Dumas,n150w40.001,50,makespan-order-mst,33.91,0,1,25864,246161,5496,40026,0,1,180271,2521451
Dumas,n100w60.005,50,combine,0.09297,0,1,10479,93945,3901,15076,0,1,68390,443868
Dumas,n100w60.005,50,makespan-order,0.09172,0,1,11054,99387,4315,16224,0,1,72109,466393
Dumas,n100w60.005,50,makespan-order-mst,4.213,0,1,9982,89009,3952,14640,0,1,64387,418784
Dumas,n40w60.004,50,combine,0.08572,0,3,9147,73420,4051,16395,0,1,47876,206485
Dumas,n40w60.004,50,makespan-order,0.07757,0,3,9168,73416,5013,16136,0,1,48110,206440
Dumas,n40w60.004,50,makespan-order-mst,1.12,0,3,8958,71706,4970,15943,0,1,46803,202357
Dumas,n20w40.004,50,combine,0.0001195,0,1,69,262,20,29,0,1,164,503
Dumas,n20w40.004,50,makespan-order,0.0001263,0,1,68,256,19,28,0,1,160,495
Dumas,n20w40.004,50,makespan-order-mst,0.0008244,0,1,69,262,19,29,0,1,164,503
Dumas,n150w20.003,50,combine,0.009335,0,1,1613,8677,306,1542,0,1,5522,140225
Dumas,n150w20.003,50,makespan-order,0.009839,0,1,1686,9099,240,1630,0,1,5783,145398
Dumas,n150w20.003,50,makespan-order-mst,0.9621,0,1,1535,8274,218,1467,0,1,5272,134170
Dumas,n40w100.005,50,combine,0.1824,0,1,19001,168402,9332,35048,0,1,114353,162608
Dumas,n40w100.005,50,makespan-order,0.1845,0,1,19352,172501,6892,35965,0,1,117184,167201
Dumas,n40w100.005,50,makespan-order-mst,1.198,0,1,18242,160855,6743,33811,0,1,108802,154742
Dumas,n20w80.005,50,combine,0.001249,0,3,430,2538,114,355,1,1,1750,2057
Dumas,n20w80.005,50,makespan-order,0.00123,0,3,439,2618,128,372,1,1,1804,2153
Dumas,n20w80.005,50,makespan-order-mst,0.007711,0,3,428,2538,125,358,1,1,1749,2069
Dumas,n40w40.003,50,combine,0.000367,0,1,169,761,35,81,0,1,511,2576
Dumas,n40w40.003,50,makespan-order,0.0003647,0,1,173,786,33,84,0,1,529,2687
Dumas,n40w40.003,50,makespan-order-mst,0.005996,0,1,162,712,33,76,0,1,474,2378
Dumas,n60w40.001,50,combine,0.002476,0,1,580,3498,105,386,0,1,2532,20319
Dumas,n60w40.001,50,makespan-order,0.002666,0,1,589,3542,78,372,0,1,2581,20550
Dumas,n60w40.001,50,makespan-order-mst,0.09457,0,1,567,3386,71,367,0,1,2452,19778
Dumas,n20w80.003,50,combine,0.00113,0,2,441,2384,185,346,0,1,1596,2640
Dumas,n20w80.003,50,makespan-order,0.001209,0,2,450,2454,151,349,0,1,1654,2703
Dumas,n20w80.003,50,makespan-order-mst,0.00615,0,2,384,2021,120,295,0,1,1341,2259
Dumas,n40w80.003,50,combine,0.005242,0,2,1196,7499,291,1536,0,1,4766,20305
Dumas,n40w80.003,50,makespan-order,0.005497,0,2,1269,8014,310,1609,0,1,5135,21427
Dumas,n40w80.003,50,makespan-order-mst,0.07865,0,2,1167,7308,282,1511,0,1,4629,19736
Dumas,n40w100.002,50,combine,0.8005,0,2,42331,353505,25229,93412,0,1,217761,567780
Dumas,n40w100.002,50,makespan-order,0.6782,0,2,43329,358307,22675,95013,0,1,219964,577005
Dumas,n40w100.002,50,makespan-order-mst,3.605,0,2,40201,335098,20997,87849,0,1,207047,540788
Dumas,n40w40.001,60,combine,0.0004593,0,1,216,923,38,115,0,1,592,4731
Dumas,n40w40.001,60,makespan-order,0.0004872,0,1,232,993,40,119,0,1,642,5021
Dumas,n40w40.001,60,makespan-order-mst,0.01112,0,1,213,911,34,117,0,1,581,4608
Dumas,n60w60.002,60,combine,0.01332,0,1,2675,16418,1039,3608,0,1,10135,83446
Dumas,n60w60.002,60,makespan-order,0.01309,0,1,2651,16420,844,3546,0,1,10223,82096
Dumas,n60w60.002,60,makespan-order-mst,0.4157,0,1,2604,16179,871,3451,0,1,10124,81531
Dumas,n40w100.001,60,combine,0.7515,0,2,37924,308566,21132,74315,1,1,196325,380552
Dumas,n40w100.001,60,makespan-order,0.527,0,2,37590,305039,18531,73487,1,1,193960,377307
Dumas,n40w100.001,60,makespan-order-mst,2.294,0,2,35680,288839,17580,69448,1,1,183709,359539
Dumas,n100w40.002,60,combine,0.0512,0,1,6861,47535,3265,10620,0,1,30054,377365
Dumas,n100w40.002,60,makespan-order,0.04864,0,1,6637,45758,2927,10318,0,1,28803,365922
Dumas,n100w40.002,60,makespan-order-mst,2.467,0,1,6585,45262,2844,10108,0,1,28569,356585
Dumas,n150w20.004,60,combine,0.005565,0,1,1051,5309,98,744,0,1,3514,95834
Dumas,n150w20.004,60,makespan-order,0.006368,0,1,1072,5425,172,756,0,1,3597,98167
Dumas,n150w20.004,60,makespan-order-mst,0.6575,0,1,998,5028,152,717,0,1,3313,91149
Dumas,n60w40.003,60,combine,0.006548,0,1,1592,8875,562,2084,0,1,5199,30157
Dumas,n60w40.003,60,makespan-order,0.006721,0,1,1582,8821,556,2062,0,1,5177,29675
Dumas,n60w40.003,60,makespan-order-mst,0.09999,0,1,1533,8533,550,2012,0,1,4988,28411
Dumas,n60w100.005,60,combine,4.332,0,2,131574,1461555,31633,216230,0,1,1113750,3382799
Dumas,n60w100.005,60,makespan-order,2.502,0,2,131565,1456230,27365,216446,0,1,1108218,3371550
Dumas,n60w100.005,60,makespan-order-mst,34.18,0,2,127233,1406575,26436,207032,0,1,1072309,3262499
Dumas,n150w60.001,60,combine,1.187,0,1,70309,832269,16799,120952,0,1,641008,5522903
Dumas,n150w60.001,60,makespan-order,1.057,0,1,69691,822859,10919,117754,0,1,635414,5509678
Dumas,n150w60.001,60,makespan-order-mst,84.85,0,1,71407,826665,14787,130883,0,1,624375,5388209
Dumas,n60w40.002,60,combine,0.005891,0,1,1192,8194,341,1210,0,1,5792,43304
Dumas,n60w40.002,60,makespan-order,0.006019,0,1,1169,8038,337,1200,0,1,5669,42372
Dumas,n60w40.002,60,makespan-order-mst,0.2441,0,1,1130,7704,327,1200,0,1,5374,41130
Dumas,n20w60.004,60,combine,0.001364,0,1,524,2568,161,604,0,1,1440,3103
Dumas,n20w60.004,60,makespan-order,0.001425,0,1,552,2690,315,643,0,1,1495,3216
Dumas,n20w60.004,60,makespan-order-mst,0.00731,0,1,532,2625,292,629,0,1,1464,3127
Dumas,n60w80.001,60,combine,0.2071,0,2,21224,160031,6852,33709,1,1,105096,515303
Dumas,n60w80.001,60,makespan-order,0.184,0,2,22110,167413,6311,35195,1,1,110106,544919
Dumas,n60w80.001,60,makespan-order-mst,3.478,0,2,20776,156918,5975,32821,1,1,103319,510779
Dumas,n150w40.003,60,combine,0.4554,0,1,32314,310568,10598,57100,0,1,221154,2758212
Dumas,n150w40.003,60,makespan-order,0.3929,0,1,32560,312394,9667,57740,0,1,222094,2773728
Dumas,n150w40.003,60,makespan-order-mst,36.89,0,1,31646,302848,9654,56127,0,1,215075,2697140
Dumas,n200w20.001,60,combine,0.02204,0,1,2969,18521,308,3061,0,1,12491,308335
Dumas,n200w20.001,60,makespan-order,0.02394,0,1,3087,19369,334,3236,0,1,13046,318169
Dumas,n200w20.001,60,makespan-order-mst,2.575,0,1,2843,17635,307,2923,0,1,11869,293937
Dumas,n200w40.004,60,combine,3.567,0,2,109254,1218932,30843,195607,0,1,914070,14526312
Dumas,n200w40.004,60,makespan-order,2.519,0,2,104525,1155799,32137,185615,0,1,865658,13810380
Dumas,n200w40.004,60,makespan-order-mst,257.6,0,2,104502,1157556,31653,185963,0,1,867090,13808031
Dumas,n40w40.002,60,combine,0.001132,0,1,412,1767,149,390,0,1,965,10121
Dumas,n40w40.002,60,makespan-order,0.00123,0,1,433,1880,150,423,0,1,1024,10612
Dumas,n40w40.002,60,makespan-order-mst,0.02527,0,1,413,1778,140,402,0,1,963,10323
Dumas,n200w40.005,60,combine,0.6528,0,1,44647,438939,7699,69845,0,1,324447,5391093
Dumas,n200w40.005,60,makespan-order,0.5847,0,1,45200,443363,7441,70306,0,1,327857,5448591
Dumas,n200w40.005,60,makespan-order-mst,92.49,0,1,45051,445269,7434,69582,0,1,330636,5551988
Dumas,n20w100.001,60,combine,0.005644,0,3,1375,7743,583,1680,0,1,4686,8955
Dumas,n20w100.001,60,makespan-order,0.005669,0,3,1377,7736,631,1666,0,1,4691,8885
Dumas,n20w100.001,60,makespan-order-mst,0.02511,0,3,1348,7551,622,1616,0,1,4585,8727
Dumas,n20w20.005,60,combine,4.926e-05,0,1,33,93,7,7,0,1,53,262
Dumas,n20w20.005,60,makespan-order,5.27e-05,0,1,35,100,10,9,0,1,56,276
Dumas,n20w20.005,60,makespan-order-mst,0.0003037,0,1,35,98,7,7,0,1,56,274
Dumas,n150w60.002,60,combine,4.596,0,2,164723,2041047,36671,271163,0,1,1605160,13082826
Dumas,n150w60.002,60,makespan-order,3.357,0,2,162652,2013293,32216,264806,0,1,1585834,12933885
Dumas,n150w60.002,60,makespan-order-mst,204.7,0,2,157396,1947378,31875,256700,0,1,1533281,12491202
Dumas,n150w60.005,60,combine,3.867,0,1,122762,1349869,44313,196161,0,1,1030946,10988354
Dumas,n150w60.005,60,makespan-order,2.542,0,1,121290,1332503,36916,193121,0,1,1018092,10863096
Dumas,n150w60.005,60,makespan-order-mst,175.8,0,1,115625,1269807,36327,186084,0,1,968098,10434701
Dumas,n20w100.002,60,combine,0.006017,0,1,1374,9362,831,2184,2,1,5802,8329
Dumas,n20w100.002,60,makespan-order,0.00607,0,1,1391,9349,706,2115,2,1,5841,8258
Dumas,n20w100.002,60,makespan-order-mst,0.0323,0,1,1254,8460,639,1908,2,1,5296,7578
Dumas,n20w20.001,60,combine,3.884e-05,0,1,24,80,7,6,0,1,50,188
Dumas,n20w20.001,60,makespan-order,4.608e-05,0,1,29,98,6,6,0,1,63,251
Dumas,n20w20.001,60,makespan-order-mst,0.0002955,0,1,24,80,5,6,0,1,50,188
Dumas,n150w20.001,60,combine,0.008178,0,1,1433,7684,87,996,0,1,5255,103623
Dumas,n150w20.001,60,makespan-order,0.00846,0,1,1471,7871,87,1021,0,1,5379,107036
Dumas,n150w20.001,60,makespan-order-mst,0.6998,0,1,1406,7519,89,987,0,1,5126,100708
Dumas,n80w80.002,60,combine,1.859,0,1,71834,732989,41429,164084,0,1,497071,3658880
Dumas,n80w80.002,60,makespan-order,1.116,0,1,67618,682710,33491,153104,0,1,461988,3405833
Dumas,n80w80.002,60,makespan-order-mst,43.5,0,1,76168,785154,41575,180788,0,1,528198,3901496
Dumas,n80w40.005,60,combine,0.01672,0,2,2909,18622,1061,3966,0,1,11746,121659
Dumas,n80w40.005,60,makespan-order,0.01491,0,2,3023,19427,1019,4079,0,1,12324,127222
Dumas,n80w40.005,60,makespan-order-mst,0.6701,0,2,2892,18363,1043,4065,0,1,11405,120657
Dumas,n100w60.001,60,combine,0.6373,0,1,45137,478363,6973,69340,0,1,363886,1902722
Dumas,n100w60.001,60,makespan-order,0.4794,0,1,44991,476787,6505,68810,0,1,362986,1898479
Dumas,n100w60.001,60,makespan-order-mst,23.44,0,1,44239,469474,6499,67224,0,1,358011,1848591
Dumas,n40w100.003,60,combine,0.05042,0,2,7915,62266,2872,11640,0,1,42710,84840
Dumas,n40w100.003,60,makespan-order,0.04999,0,2,7987,62888,2487,11665,0,1,43235,86218
Dumas,n40w100.003,60,makespan-order-mst,0.4178,0,2,7703,60041,2418,11317,0,1,41020,82884
Dumas,n40w60.002,60,combine,0.003474,0,1,930,5872,255,865,0,1,4077,20505
Dumas,n40w60.002,60,makespan-order,0.00349,0,1,974,6162,275,892,0,1,4296,21483
Dumas,n40w60.002,60,makespan-order-mst,0.08382,0,1,904,5683,275,835,0,1,3944,20004
Dumas,n20w40.002,60,combine,0.0001116,0,1,64,231,18,25,0,1,142,625
Dumas,n20w40.002,60,makespan-order,0.0001076,0,1,64,231,16,25,0,1,142,625
Dumas,n20w40.002,60,makespan-order-mst,0.0008046,0,1,64,231,17,25,0,1,142,625
Dumas,n100w20.004,60,combine,0.001592,0,1,397,2005,25,161,0,1,1447,21543
Dumas,n100w20.004,60,makespan-order,0.001546,0,1,399,2014,28,160,0,1,1455,21839
Dumas,n100w20.004,60,makespan-order-mst,0.1138,0,1,373,1872,27,159,0,1,1340,20236
Dumas,n40w20.001,60,combine,0.0002636,0,1,126,503,18,44,0,1,333,2037
Dumas,n40w20.001,60,makespan-order,0.0002379,0,1,127,507,20,45,0,1,335,2044
Dumas,n40w20.001,60,makespan-order-mst,0.004569,0,1,126,503,20,44,0,1,333,2037
Dumas,n150w20.005,60,combine,0.0087,0,1,1369,7181,263,1079,0,1,4733,103943
Dumas,n150w20.005,60,makespan-order,0.008135,0,1,1401,7379,262,1114,0,1,4864,105645
Dumas,n150w20.005,60,makespan-order-mst,0.7149,0,1,1335,7044,252,1066,0,1,4643,102310
Dumas,n40w20.005,60,combine,0.0002233,0,1,90,351,17,27,0,1,234,1562
Dumas,n40w20.005,60,makespan-order,0.000203,0,1,90,351,17,27,0,1,234,1562
Dumas,n40w20.005,60,makespan-order-mst,0.003443,0,1,90,351,17,27,0,1,234,1562
Dumas,n40w60.001,60,combine,0.002463,0,1,679,3991,107,517,0,1,2795,11662
Dumas,n40w60.001,60,makespan-order,0.00253,0,1,721,4228,111,557,0,1,2950,12395
Dumas,n40w60.001,60,makespan-order-mst,0.04594,0,1,658,3874,109,481,0,1,2735,11450
Dumas,n80w80.004,60,combine,5.711,0,1,172498,1846482,36103,322491,0,1,1351493,8091045
Dumas,n80w80.004,60,makespan-order,3.431,0,1,171415,1830919,32070,321482,0,1,1338022,8026160
Dumas,n80w80.004,60,makespan-order-mst,96.05,0,1,164846,1768466,31403,310845,0,1,1292775,7766158
Dumas,n60w60.004,60,combine,0.03037,0,4,4034,35870,1487,3982,0,1,27851,166657
Dumas,n60w60.004,60,makespan-order,0.0276,0,4,4011,35642,1630,3995,0,1,27633,165673
Dumas,n60w60.004,60,makespan-order-mst,1.267,0,4,3796,33496,1542,3762,0,1,25935,155949
Dumas,n20w80.001,60,combine,0.0008964,0,1,348,1574,151,289,0,1,937,2770
Dumas,n20w80.001,60,makespan-order,0.0008599,0,1,341,1543,127,282,0,1,920,2708
Dumas,n20w80.001,60,makespan-order-mst,0.00496,0,1,328,1468,119,280,0,1,860,2588
Dumas,n100w40.003,60,combine,0.02704,0,2,4049,30093,1118,4226,0,1,21817,195366
Dumas,n100w40.003,60,makespan-order,0.02476,0,2,4044,29990,1054,4152,0,1,21793,195479
Dumas,n100w40.003,60,makespan-order-mst,1.313,0,2,3920,28894,1054,4095,0,1,20878,186606
Dumas,n20w60.001,60,combine,0.0008952,0,1,289,1636,149,172,0,1,1175,2664
Dumas,n20w60.001,60,makespan-order,0.0008469,0,1,289,1636,120,172,0,1,1175,2664
Dumas,n20w60.001,60,makespan-order-mst,0.007053,0,1,289,1636,120,172,0,1,1175,2664
Dumas,n40w20.004,60,combine,0.0002862,0,1,125,459,14,45,0,1,289,2028
Dumas,n40w20.004,60,makespan-order,0.0002265,0,1,129,472,18,44,0,1,299,2097
Dumas,n40w20.004,60,makespan-order-mst,0.003849,0,1,122,447,18,41,0,1,284,1999
Dumas,n60w80.005,60,combine,2.216,0,1,90758,1120220,58978,99798,0,1,929664,2306786
Dumas,n60w80.005,60,makespan-order,2.008,0,1,88473,1087240,29074,97400,0,1,901367,2246003
Dumas,n60w80.005,60,makespan-order-mst,26.03,0,1,86105,1056949,28681,96980,0,1,873864,2185412
Dumas,n200w40.002,60,combine,0.9131,0,2,63012,571349,5695,93692,0,1,414644,6791648
Dumas,n200w40.002,60,makespan-order,0.8547,0,2,63232,573769,6464,93617,0,1,416919,6804296
Dumas,n200w40.002,60,makespan-order-mst,97.09,0,2,62812,570534,6050,93620,0,1,414101,6715942
Dumas,n60w20.004,60,combine,0.0004519,0,1,205,804,24,92,0,1,507,6630
Dumas,n60w20.004,60,makespan-order,0.0005341,0,1,207,809,25,94,0,1,508,6725
Dumas,n60w20.004,60,makespan-order-mst,0.01697,0,1,206,811,22,89,0,1,516,6558
Dumas,n80w20.002,60,combine,0.001177,0,1,363,1622,54,203,0,1,1056,15384
Dumas,n80w20.002,60,makespan-order,0.001167,0,1,352,1558,46,190,0,1,1016,14607
Dumas,n80w20.002,60,makespan-order-mst,0.06331,0,1,347,1533,45,190,0,1,996,14367
Dumas,n80w20.003,60,combine,0.0008692,0,1,261,1067,22,119,0,1,687,9733
Dumas,n80w20.003,60,makespan-order,0.000896,0,1,268,1101,29,120,0,1,713,9972
Dumas,n80w20.003,60,makespan-order-mst,0.03814,0,1,263,1078,27,117,0,1,698,9874
Dumas,n80w80.001,60,combine,0.5378,0,2,41857,470443,12097,51708,0,1,376877,1917777
Dumas,n80w80.001,60,makespan-order,0.4921,0,2,42888,482672,6705,53556,0,1,386227,1962129
Dumas,n80w80.001,60,makespan-order-mst,20.67,0,2,39215,441940,6285,49175,0,1,353549,1799356
Dumas,n60w20.003,60,combine,0.0004766,0,2,222,894,26,103,0,1,568,5839
Dumas,n60w20.003,60,makespan-order,0.0004729,0,2,220,887,26,102,0,1,564,5699
Dumas,n60w20.003,60,makespan-order-mst,0.01422,0,2,214,861,26,100,0,1,546,5542
Dumas,n80w60.001,60,combine,0.06218,0,1,8419,65740,2787,14430,0,1,42891,287134
Dumas,n80w60.001,60,makespan-order,0.06774,0,1,8953,69965,2872,15412,0,1,45600,305600
Dumas,n80w60.001,60,makespan-order-mst,1.961,0,1,8402,64802,2720,14303,0,1,42097,283951
Dumas,n80w20.005,60,combine,0.0009259,0,1,297,1293,42,142,0,1,854,9425
Dumas,n80w20.005,60,makespan-order,0.0009219,0,1,293,1275,47,139,0,1,843,9359
Dumas,n80w20.005,60,makespan-order-mst,0.0298,0,1,292,1270,49,141,0,1,837,9269
Dumas,n60w40.005,60,combine,0.002657,0,3,723,3501,136,500,0,1,2276,19902
Dumas,n60w40.005,60,makespan-order,0.002744,0,3,741,3659,125,510,0,1,2406,20949
Dumas,n60w40.005,60,makespan-order-mst,0.08032,0,3,715,3498,127,493,0,1,2288,19950
Dumas,n200w20.005,60,combine,0.02452,0,1,3002,18958,925,3409,0,1,12547,335668
Dumas,n200w20.005,60,makespan-order,0.02815,0,1,3090,19463,1054,3483,0,1,12890,344618
Dumas,n200w20.005,60,makespan-order-mst,3.341,0,1,2892,18268,1030,3297,0,1,12079,323471
Dumas,n60w80.002,60,combine,0.2191,0,1,20753,189526,8317,29178,0,1,139595,626478
Dumas,n60w80.002,60,makespan-order,0.1931,0,1,21185,193494,6087,29555,0,1,142754,639394
Dumas,n60w80.002,60,makespan-order-mst,4.885,0,1,20368,185750,5876,28884,0,1,136498,612943
Dumas,n20w60.005,60,combine,0.0003126,0,1,168,636,56,125,0,1,343,1103
Dumas,n20w60.005,60,makespan-order,0.0003248,0,1,177,674,61,132,0,1,365,1162
Dumas,n20w60.005,60,makespan-order-mst,0.001604,0,1,160,603,49,113,0,1,330,1050
Dumas,n20w40.005,60,combine,9.669e-05,0,1,63,218,14,30,0,1,125,407
Dumas,n20w40.005,60,makespan-order,0.0001034,0,1,66,228,18,32,0,1,130,429
Dumas,n20w40.005,60,makespan-order-mst,0.0006318,0,1,58,197,14,29,0,1,110,372
Dumas,n40w60.005,60,combine,0.006148,0,4,1552,9377,318,1603,0,1,6219,26096
Dumas,n40w60.005,60,makespan-order,0.006369,0,4,1594,9664,413,1632,0,1,6435,27057
Dumas,n40w60.005,60,makespan-order-mst,0.0943,0,4,1494,9008,400,1573,0,1,5938,25387
Dumas,n60w100.003,60,combine,2.152,0,2,93906,1020160,51302,158111,0,1,768142,1677116
Dumas,n60w100.003,60,makespan-order,1.805,0,2,91911,996760,28314,154143,0,1,750705,1642534
Dumas,n60w100.003,60,makespan-order-mst,16.16,0,2,89394,975785,27558,151102,0,1,735288,1620644
Dumas,n100w40.004,60,combine,0.02143,0,1,3367,24204,650,3920,0,1,16917,200811
Dumas,n100w40.004,60,makespan-order,0.02335,0,1,3371,24083,669,3921,0,1,16791,200480
Dumas,n100w40.004,60,makespan-order-mst,1.552,0,1,3256,23195,685,3825,0,1,16114,194377
Dumas,n150w40.004,60,combine,0.1738,0,1,15716,142232,6214,25789,0,1,100727,1364241
Dumas,n150w40.004,60,makespan-order,0.1801,0,1,15156,136845,3628,24728,0,1,96961,1322937
Dumas,n150w40.004,60,makespan-order-mst,16.36,0,1,14689,131541,3569,24907,0,1,91945,1273484
Dumas,n20w20.002,60,combine,4.5e-05,0,1,27,89,3,2,0,1,60,216
Dumas,n20w20.002,60,makespan-order,4.159e-05,0,1,27,89,3,2,0,1,60,216
Dumas,n20w20.002,60,makespan-order-mst,0.0003489,0,1,27,89,3,2,0,1,60,216
Dumas,n60w100.004,60,combine,4.891,0,4,128402,1305517,54282,263376,0,1,913736,2164936
Dumas,n60w100.004,60,makespan-order,2.706,0,4,125128,1267744,57378,255587,0,1,887026,2126559
Dumas,n60w100.004,60,makespan-order-mst,19.11,0,4,122773,1241467,56996,250637,0,1,868054,2076157
Dumas,n100w40.001,60,combine,0.01386,0,1,2269,17935,269,1860,0,1,13806,121220
Dumas,n100w40.001,60,makespan-order,0.01475,0,1,2236,17718,241,1806,0,1,13676,119282
Dumas,n100w40.001,60,makespan-order-mst,1.034,0,1,2149,17047,242,1731,0,1,13167,113707
Dumas,n150w60.004,60,combine,2.416,0,1,112946,1192323,23345,219276,0,1,860101,7965830
Dumas,n150w60.004,60,makespan-order,1.902,0,1,112703,1187712,26760,217679,0,1,857330,7963670
Dumas,n150w60.004,60,makespan-order-mst,110.2,0,1,109361,1153916,25130,208249,0,1,836306,7751010
Dumas,n20w40.003,60,combine,0.0001199,0,2,77,269,22,25,0,1,166,649
Dumas,n20w40.003,60,makespan-order,0.0001175,0,2,77,269,21,25,0,1,166,649
Dumas,n20w40.003,60,makespan-order-mst,0.0008936,0,2,77,269,21,25,0,1,166,649
Dumas,n60w40.004,60,combine,0.002774,0,1,618,4138,113,460,0,1,3060,13813
Dumas,n60w40.004,60,makespan-order,0.00269,0,1,672,4458,137,506,0,1,3280,14483
Dumas,n60w40.004,60,makespan-order-mst,0.06831,0,1,573,3726,109,442,0,1,2711,12412
Dumas,n80w80.003,60,combine,1.119,0,1,64350,740424,35766,111798,1,1,564275,2782059
Dumas,n80w80.003,60,makespan-order,1.078,0,1,65492,753450,19567,116754,1,1,571203,2819249
Dumas,n80w80.003,60,makespan-order-mst,28.01,0,1,57122,653956,16782,97250,1,1,499583,2424430
Dumas,n40w80.005,60,combine,0.03629,0,2,5119,44098,1670,5494,1,1,33483,98909
Dumas,n40w80.005,60,makespan-order,0.03669,0,2,5286,45153,1365,5813,1,1,34052,101409
Dumas,n40w80.005,60,makespan-order-mst,0.6994,0,2,4823,41392,1316,5049,1,1,31518,93210
Dumas,n60w60.001,60,combine,0.02782,0,1,4993,32437,1248,6805,0,1,20639,144748
Dumas,n60w60.001,60,makespan-order,0.02692,0,1,5082,33062,1410,6905,0,1,21075,148760
Dumas,n60w60.001,60,makespan-order-mst,0.7,0,1,4887,31736,1312,6711,0,1,20138,139313
Dumas,n40w40.005,60,combine,0.001214,0,1,420,2053,80,350,0,1,1283,7173
Dumas,n40w40.005,60,makespan-order,0.001314,0,1,440,2154,87,364,0,1,1350,7701
Dumas,n40w40.005,60,makespan-order-mst,0.01694,0,1,417,2037,86,357,0,1,1263,7201
Dumas,n20w40.001,60,combine,0.0002758,0,1,113,455,33,58,0,1,284,1016
Dumas,n20w40.001,60,makespan-order,0.000197,0,1,113,455,32,58,0,1,284,1016
Dumas,n20w40.001,60,makespan-order-mst,0.001813,0,1,113,455,32,58,0,1,284,1016
Dumas,n100w60.003,60,combine,0.1739,0,1,18078,154849,3142,24136,0,1,112635,754080
Dumas,n100w60.003,60,makespan-order,0.1688,0,1,18295,156561,3291,24222,0,1,114044,763710
Dumas,n100w60.003,60,makespan-order-mst,5.77,0,1,17064,145312,3122,22471,0,1,105777,709986
Dumas,n40w100.004,60,combine,0.01251,0,1,2585,18204,542,3112,0,1,12507,32077
Dumas,n40w100.004,60,makespan-order,0.01192,0,1,2636,18596,769,3128,0,1,12832,33198
Dumas,n40w100.004,60,makespan-order-mst,0.1814,0,1,2744,19314,723,3425,0,1,13145,35973
Dumas,n40w20.003,60,combine,0.0002022,0,1,101,370,12,35,0,1,234,1800
Dumas,n40w20.003,60,makespan-order,0.0001885,0,1,95,347,10,34,0,1,218,1744
Dumas,n40w20.003,60,makespan-order-mst,0.003414,0,1,93,340,10,32,0,1,215,1696
Dumas,n60w60.003,60,combine,0.07744,0,1,8312,82333,2367,8226,0,1,65795,166716
Dumas,n60w60.003,60,makespan-order,0.07104,0,1,8475,83793,1534,8362,0,1,66956,169787
Dumas,n60w60.003,60,makespan-order-mst,1.202,0,1,7848,77022,1403,7736,0,1,61438,157533
Dumas,n100w20.002,60,combine,0.003037,0,1,705,3280,79,497,0,0,2079,37121
Dumas,n100w20.002,60,makespan-order,0.003246,0,1,712,3303,123,510,0,0,2082,37586
Dumas,n100w20.002,60,makespan-order-mst,0.1633,0,1,672,3110,108,475,0,0,1964,35425
Dumas,n60w80.003,60,combine,0.1408,0,1,14465,142131,5799,17788,0,1,109878,453467
Dumas,n60w80.003,60,makespan-order,0.1384,0,1,14981,146414,3829,18620,0,1,112813,463562
Dumas,n60w80.003,60,makespan-order-mst,4.617,0,1,14056,137702,3545,17197,0,1,106449,439061
Dumas,n100w60.002,60,combine,0.2434,0,1,23539,236593,6384,33998,0,1,179056,980716
Dumas,n100w60.002,60,makespan-order,0.237,0,1,24531,245596,6006,35619,0,1,185446,1008157
Dumas,n100w60.002,60,makespan-order-mst,11.36,0,1,22844,225574,5279,33307,0,1,169423,953879
Dumas,n20w100.005,60,combine,0.005828,0,1,1485,8917,456,1792,0,1,5640,8320
Dumas,n20w100.005,60,makespan-order,0.00594,0,1,1510,9029,420,1781,0,1,5738,8405
Dumas,n20w100.005,60,makespan-order-mst,0.02837,0,1,1444,8658,415,1740,0,1,5474,8029
Dumas,n40w80.002,60,combine,0.1159,0,3,11436,110840,2947,12841,0,1,86561,219680
